variant_id,protocol_label,preamble_length_bits,pilot_length_bits,payload_chunk_bits,waveform,modulation,stress_profile,actual_frequency_drift_ppm,actual_timing_offset_samples,snr_db,trials,payload_bit_count,mean_sync_bits,mean_frame_bit_count,mean_pilot_count,mean_overhead_ratio,mean_bit_error_rate,ber_ci95_half_width,ber_ci95_upper,mean_accuracy,accuracy_ci95_lower,success_rate,mean_sync_ber,mean_pilot_ber,mean_pilot_match_rate,mean_abs_frequency_correction_error_ppm,mean_selected_frequency_correction_ppm,mean_selected_offset_samples,sample_payload,sample_decoded_text
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_negative_drift,-450.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,2HT6XSE9OWKUIXJD376KEZUGELFTX5SS,2HT6XSE9OWKUIXJD376KEZUGELFTX5SS
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_negative_drift,-450.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,IPN3DB5GU7AB-5ERD90MPLNTNBZV85SS,IPN3DB5GU7AB-5ERD90MPLNTNBZV85SS
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_negative_drift,-450.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,_WQSY1 VSIF4W1I4VK6AAH0E2NRT3-SU,_WQSY1 VSIF4W1I4VK6AAH0E2NRT3-SU
4,square_psk_p8_pi8_c32,8,8,32,square,psk,severe_positive_drift,750.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00146484375,0.002013992949972532,0.003478836699972532,0.99853515625,0.9965211633000275,1.0,0.001953125,0.0,1.0,50.0,800.0,-0.5,-R54 WACMTVIJDL1LZODNIYQWKX2OPAC,-R54 WACMTVIJDL1LZODNIYQWKX2OPAC
4,square_psk_p8_pi8_c32,8,8,32,square,psk,severe_positive_drift,750.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,M9 WUS0X1XME4D65NCDJFBJ3NYYOKWY3,M9 WUS0X1XME4D65NCDJFBJ3NYYOKWY3
4,square_psk_p8_pi8_c32,8,8,32,square,psk,severe_positive_drift,750.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,W3G8FX9DYF_S_ -HMZXCWVH G-O 082F,W3G8FX9DYF_S_ -HMZXCWVH G-O 082F
4,square_psk_p8_pi8_c32,8,8,32,square,psk,severe_positive_drift,750.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,YFHYYI8Z1AMT_7IRZ9_04CHZXYK55SCK,YFHYYI8Z1AMT_7IRZ9_04CHZXYK55SCK
4,square_psk_p8_pi8_c32,8,8,32,square,psk,severe_positive_drift,750.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,OPR-2K13BFBCNTOST__5X8W90E776F46,OPR-2K13BFBCNTOST__5X8W90E776F46
4,square_psk_p8_pi8_c32,8,8,32,square,psk,combined_drift_timing,450.0,5,-8.0,8,256,64.0,320.0,7.0,0.2,0.1083984375,0.010803376863747566,0.11920181436374756,0.8916015625,0.8807981856362525,0.0,0.10546875,0.08482142857142858,0.6071428571428572,50.0,400.0,-3.0,M0Q5KEQ-_AFA7ZGYQ3_BT_ FV4O7BY3 ,�00ie�>_FK2ZGYP;_BT_ BV<G;BY3 
4,square_psk_p8_pi8_c32,8,8,32,square,psk,combined_drift_timing,450.0,5,-4.0,8,256,64.0,320.0,7.0,0.2,0.05322265625,0.007509581485470016,0.06073223773547001,0.94677734375,0.93926776226453,0.0,0.068359375,0.05357142857142856,0.6964285714285714,50.0,400.0,-3.0,UHZT7Q-34 4M7MPB1FQQNU2XR47-NVBW,U@7ѿ14�8MMPB1FQQNU2XR47-NVBW
4,square_psk_p8_pi8_c32,8,8,32,square,psk,combined_drift_timing,450.0,5,0.0,8,256,64.0,320.0,7.0,0.2,0.01806640625,0.005954725475885857,0.024021131725885856,0.98193359375,0.9759788682741142,0.25,0.017578125,0.008928571428571428,0.9285714285714286,50.0,400.0,-3.0,WG6VLXX3077FVV-CPD6H 1VTQ63YGVAS,�G*6LXX3073FVV-CPD6H 1VTQ63YGVAS
4,square_psk_p8_pi8_c32,8,8,32,square,psk,combined_drift_timing,450.0,5,4.0,8,256,64.0,320.0,7.0,0.2,0.01416015625,0.004325587661597446,0.018485743911597446,0.98583984375,0.9815142560884026,0.125,0.005859375,0.002232142857142857,0.9821428571428572,50.0,400.0,-3.0,8N7TS27G021ZPRIA8OT6FLSLZ1S4RJ0T,8N3TS27G021ZPRIA8OT6FLSLZ1S4RJ0T
4,square_psk_p8_pi8_c32,8,8,32,square,psk,combined_drift_timing,450.0,5,8.0,8,256,64.0,320.0,7.0,0.2,0.005859375,0.0038281249999999995,0.0096875,0.994140625,0.9903125,0.75,0.001953125,0.0,1.0,50.0,400.0,-3.0,HSNU6MCTA44XHOC1EA_JIGZ9-3SVM3HS,HSNU6MCTA44XHOC1EA_JIGZ9-3SVM3HS
4,square_psk_p8_pi8_c32,8,8,32,square,psk,multipath_echo,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.0009765625,0.0019140624999999997,0.002890625,0.9990234375,0.997109375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3B5YXA QZLA48U1JL2H-K0BIYEH916BH,3B5YXA QZLA48U1JL2H-K0BIYEH916BH
4,square_psk_p8_pi8_c32,8,8,32,square,psk,multipath_echo,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,P6EEV5WC-J3KDR6CMY-X2W0LQMM G08Y,P6EEV5WC-J3KDR6CMY-X2W0LQMM G08Y
4,square_psk_p8_pi8_c32,8,8,32,square,psk,multipath_echo,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8E8J3L_HPY3U_G0TR HUMJH9BGGMD7UI,8E8J3L_HPY3U_G0TR HUMJH9BGGMD7UI
4,square_psk_p8_pi8_c32,8,8,32,square,psk,multipath_echo,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LN8HI7F2E7 OWT2UIHEK2U-1P5NEFT_N,LN8HI7F2E7 OWT2UIHEK2U-1P5NEFT_N
4,square_psk_p8_pi8_c32,8,8,32,square,psk,multipath_echo,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,C27-033678-KIGCC3IARBT5EHLSZG2X5,C27-033678-KIGCC3IARBT5EHLSZG2X5
4,square_psk_p8_pi8_c32,8,8,32,square,psk,narrowband_interference,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,XQSIWLR4554QSR YQ-PCT1SDD1AY 86I,XQSIWLR4554QSR YQ-PCT1SDD1AY 86I
4,square_psk_p8_pi8_c32,8,8,32,square,psk,narrowband_interference,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,GI4MRFT7VDK3X_B7J08BA_D4JLB94FKH,GI4MRFT7VDK3X_B7J08BA_D4JLB94FKH
4,square_psk_p8_pi8_c32,8,8,32,square,psk,narrowband_interference,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,_CNBMREPZVMI-6U18R_22B5C1CB5RYGR,_CNBMREPZVMI-6U18R_22B5C1CB5RYGR
4,square_psk_p8_pi8_c32,8,8,32,square,psk,narrowband_interference,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,RM0_3QW37NUE2 8M63FPVWZ11PN8 W81,RM0_3QW37NUE2 8M63FPVWZ11PN8 W81
4,square_psk_p8_pi8_c32,8,8,32,square,psk,narrowband_interference,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,W_P XU3FSLFF0LLCZU_FCARQMZQNZRSQ,W_P XU3FSLFF0LLCZU_FCARQMZQNZRSQ
